date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-09-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-15,California,State,Epsilon,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Omicron,0.0,0.0,1.28571428571,0.110878403351
2021-09-15,California,State,Delta,887.0,99.78,1148.57142857142,99.051373660219
2021-09-15,California,State,Alpha,0.0,0.0,0.14285714285,0.012319822595
2021-09-15,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-16,California,State,Mu,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Total,909.0,100.0,1081.28571428571,100.0
2021-09-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-16,California,State,Other,4.0,0.44,8.71428571428,0.805918879641
2021-09-16,California,State,Gamma,1.0,0.11,0.14285714285,0.013211784912
2021-09-16,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-16,California,State,Delta,904.0,99.45,1070.85714285714,99.035539701414
2021-09-16,California,State,Omicron,0.0,0.0,1.14285714285,0.105694279297
2021-09-16,California,State,Alpha,0.0,0.0,0.14285714285,0.013211784912
2021-09-16,California,State,Epsilon,0.0,0.0,0.14285714285,0.013211784912
2021-09-17,California,State,Omicron,1.0,0.09,1.14285714285,0.109439124487
2021-09-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-17,California,State,Gamma,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Delta,1117.0,99.55,1035.0,99.110807113543
2021-09-17,California,State,Epsilon,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Mu,0.0,0.0,0.14285714285,0.013679890561
2021-09-17,California,State,Alpha,1.0,0.09,0.14285714285,0.013679890561
2021-09-17,California,State,Total,1122.0,100.0,1044.28571428571,100.0
2021-09-17,California,State,Other,3.0,0.27,7.57142857142,0.725034199726
2021-09-17,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Other,0.0,0.0,7.42857142857,0.729415065227
2021-09-18,California,State,Omicron,0.0,0.0,1.0,0.09819048955
2021-09-18,California,State,Gamma,1.0,0.14,0.28571428571,0.028054425586
2021-09-18,California,State,Alpha,0.0,0.0,0.14285714285,0.014027212793
2021-09-18,California,State,Delta,703.0,99.58,1009.0,99.074203955674
2021-09-18,California,State,Epsilon,0.0,0.0,0.14285714285,0.014027212793
2021-09-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-18,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-18,California,State,Total,706.0,100.0,1018.42857142857,100.0
2021-09-18,California,State,Mu,2.0,0.28,0.42857142857,0.042081638378
2021-09-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-19,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-19,California,State,Omicron,0.0,0.0,0.85714285714,0.08401008121
2021-09-19,California,State,Alpha,0.0,0.0,0.14285714285,0.014001680202
2021-09-19,California,State,Delta,351.0,99.43,1011.28571428571,99.117894147298
2021-09-19,California,State,Gamma,0.0,0.0,0.28571428571,0.028003360403
2021-09-19,California,State,Mu,0.0,0.0,0.42857142857,0.042005040605
2021-09-19,California,State,Other,2.0,0.57,7.14285714285,0.700084010081
2021-09-19,California,State,Total,353.0,100.0,1020.28571428571,100.0
2021-09-19,California,State,Epsilon,0.0,0.0,0.14285714285,0.014001680202
2021-09-20,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-20,California,State,Alpha,0.0,0.0,0.14285714285,0.014427932477
2021-09-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-20,California,State,Gamma,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Epsilon,0.0,0.0,0.14285714285,0.014427932477
2021-09-20,California,State,Mu,2.0,0.12,0.71428571428,0.072139662386
2021-09-20,California,State,Omicron,0.0,0.0,0.28571428571,0.028855864955
2021-09-20,California,State,Total,1649.0,100.0,990.14285714285,100.0
2021-09-20,California,State,Delta,1635.0,99.15,983.28571428571,99.307459241091
2021-09-20,California,State,Other,12.0,0.73,5.28571428571,0.533833501659
2021-09-21,California,State,Mu,0.0,0.0,0.71428571428,0.071459196799
2021-09-21,California,State,Gamma,0.0,0.0,0.28571428571,0.028583678719
2021-09-21,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-21,California,State,Alpha,0.0,0.0,0.14285714285,0.01429183936
2021-09-21,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-21,California,State,Other,8.0,0.58,4.28571428571,0.428755180792
2021-09-21,California,State,Omicron,0.0,0.0,0.14285714285,0.01429183936
2021-09-21,California,State,Delta,1361.0,99.42,994.0,99.442618264971
2021-09-21,California,State,Total,1369.0,100.0,999.57142857142,100.0
2021-09-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Alpha,0.0,0.0,0.14285714285,0.014390559793
2021-09-22,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-22,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-22,California,State,Other,3.0,0.36,4.57142857142,0.460497913369
2021-09-22,California,State,Delta,837.0,99.52,986.85714285714,99.409987048496
2021-09-22,California,State,Total,841.0,100.0,992.71428571428,100.0
2021-09-22,California,State,Gamma,0.0,0.0,0.28571428571,0.028781119586
2021-09-22,California,State,Omicron,1.0,0.12,0.28571428571,0.028781119586
2021-09-22,California,State,Mu,0.0,0.0,0.57142857142,0.057562239171
2021-09-23,California,State,Other,2.0,0.27,4.28571428571,0.441566087724
2021-09-23,California,State,Mu,0.0,0.0,0.57142857142,0.058875478363
2021-09-23,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-23,California,State,Omicron,3.0,0.4,0.71428571428,0.073594347954
2021-09-23,California,State,Alpha,0.0,0.0,0.14285714285,0.014718869591
2021-09-23,California,State,Delta,749.0,99.34,964.71428571428,99.396526346777
2021-09-23,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-23,California,State,Total,754.0,100.0,970.57142857142,100.0
2021-09-23,California,State,Gamma,0.0,0.0,0.14285714285,0.014718869591
2021-09-24,California,State,Mu,0.0,0.0,0.57142857142,0.059898173106
2021-09-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-24,California,State,Other,3.0,0.3,4.28571428571,0.449236298293
2021-09-24,California,State,Omicron,2.0,0.2,0.85714285714,0.089847259659
2021-09-24,California,State,Gamma,0.0,0.0,0.14285714285,0.014974543276
2021-09-24,California,State,Total,1006.0,100.0,954.0,100.0
2021-09-24,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-24,California,State,Delta,1001.0,99.5,948.14285714285,99.386043725666
2021-09-24,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-24,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-25,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-25,California,State,Omicron,1.0,0.15,1.0,0.105756156519
2021-09-25,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-25,California,State,Mu,0.0,0.0,0.28571428571,0.03021604472
2021-09-25,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-25,California,State,Other,0.0,0.0,4.28571428571,0.453240670796
2021-09-25,California,State,Delta,646.0,99.85,940.0,99.410787127965
2021-09-25,California,State,Total,647.0,100.0,945.57142857142,100.0
2021-09-26,California,State,Delta,450.0,99.34,954.14285714285,99.404673314481
2021-09-26,California,State,Mu,0.0,0.0,0.28571428571,0.029766334276
2021-09-26,California,State,Other,2.0,0.44,4.28571428571,0.446495014139
2021-09-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-26,California,State,Total,453.0,100.0,959.85714285714,100.0
2021-09-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-26,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-26,California,State,Alpha,0.0,0.0,0.0,0.0
2021-09-26,California,State,Omicron,1.0,0.22,1.14285714285,0.119065337104
2021-09-26,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Alpha,2.0,0.14,0.28571428571,0.030674846626
2021-09-27,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-27,California,State,Mu,1.0,0.07,0.14285714285,0.015337423313
2021-09-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-27,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-27,California,State,Total,1450.0,100.0,931.42857142857,100.0
2021-09-27,California,State,Delta,1440.0,99.31,926.28571428571,99.447852760736
2021-09-27,California,State,Omicron,2.0,0.14,1.42857142857,0.153374233129
2021-09-27,California,State,Other,5.0,0.34,3.28571428571,0.352760736196
2021-09-28,California,State,Other,0.0,0.0,2.14285714285,0.241662638956
2021-09-28,California,State,Total,1056.0,100.0,886.71428571428,100.0
2021-09-28,California,State,Omicron,0.0,0.0,1.42857142857,0.161108425971
2021-09-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-28,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-28,California,State,Delta,1055.0,99.91,882.57142857142,99.532785564685
2021-09-28,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-28,California,State,Alpha,0.0,0.0,0.28571428571,0.032221685194
2021-09-28,California,State,Mu,1.0,0.09,0.28571428571,0.032221685194
2021-09-28,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-29,California,State,Alpha,1.0,0.09,0.42857142857,0.046490004649
2021-09-29,California,State,Total,1087.0,100.0,921.85714285714,100.0
2021-09-29,California,State,Mu,1.0,0.09,0.42857142857,0.046490004649
2021-09-29,California,State,Other,9.0,0.83,3.0,0.325430032543
2021-09-29,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-29,California,State,Delta,1076.0,98.99,916.71428571428,99.442119944212
2021-09-29,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-29,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-29,California,State,Omicron,0.0,0.0,1.28571428571,0.139470013947
2021-09-29,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-30,California,State,Total,983.0,100.0,954.57142857142,100.0
2021-09-30,California,State,Gamma,0.0,0.0,0.0,0.0
2021-09-30,California,State,Mu,0.0,0.0,0.42857142857,0.044896737504
2021-09-30,California,State,Other,3.0,0.31,3.14285714285,0.329242741694
2021-09-30,California,State,Delta,979.0,99.59,949.57142857142,99.476204729123
2021-09-30,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-09-30,California,State,Beta,0.0,0.0,0.0,0.0
2021-09-30,California,State,Alpha,0.0,0.0,0.42857142857,0.044896737504
2021-09-30,California,State,Lambda,0.0,0.0,0.0,0.0
2021-09-30,California,State,Omicron,1.0,0.1,1.0,0.104759054175
2021-10-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-01,California,State,Mu,0.0,0.0,0.42857142857,0.04427390791
2021-10-01,California,State,Total,1100.0,100.0,968.0,100.0
2021-10-01,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-01,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-01,California,State,Other,5.0,0.45,3.42857142857,0.354191263282
2021-10-01,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-01,California,State,Delta,1094.0,99.45,962.85714285714,99.468713105077
2021-10-01,California,State,Alpha,0.0,0.0,0.42857142857,0.04427390791
2021-10-01,California,State,Omicron,1.0,0.09,0.85714285714,0.088547815821
2021-10-02,California,State,Delta,569.0,96.93,951.85714285714,99.210839785587
2021-10-02,California,State,Mu,0.0,0.0,0.42857142857,0.044669446099
2021-10-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-02,California,State,Total,587.0,100.0,959.42857142857,100.0
2021-10-02,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-02,California,State,Alpha,0.0,0.0,0.42857142857,0.044669446099
2021-10-02,California,State,Omicron,0.0,0.0,0.71428571428,0.074449076831
2021-10-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-02,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-02,California,State,Other,18.0,3.07,6.0,0.625372245384
2021-10-03,California,State,Alpha,0.0,0.0,0.42857142857,0.045119566852
2021-10-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-03,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-03,California,State,Total,386.0,100.0,949.85714285714,100.0
2021-10-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-03,California,State,Mu,0.0,0.0,0.42857142857,0.045119566852
2021-10-03,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-03,California,State,Delta,375.0,97.15,941.14285714285,99.082568807339
2021-10-03,California,State,Other,11.0,2.85,7.28571428571,0.767032636487
2021-10-03,California,State,Omicron,0.0,0.0,0.57142857142,0.06015942247
2021-10-04,California,State,Alpha,0.0,0.0,0.14285714285,0.015010507355
2021-10-04,California,State,Delta,1445.0,98.77,941.85714285714,98.964274992495
2021-10-04,California,State,Other,17.0,1.16,9.0,0.945661963374
2021-10-04,California,State,Total,1463.0,100.0,951.71428571428,100.0
2021-10-04,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-04,California,State,Omicron,0.0,0.0,0.28571428571,0.03002101471
2021-10-04,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-04,California,State,Mu,1.0,0.07,0.42857142857,0.045031522065
2021-10-05,California,State,Delta,1234.0,98.88,967.42857142857,98.803618325066
2021-10-05,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-05,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-05,California,State,Total,1248.0,100.0,979.14285714285,100.0
2021-10-05,California,State,Alpha,0.0,0.0,0.14285714285,0.014590020426
2021-10-05,California,State,Other,14.0,1.12,11.0,1.123431572804
2021-10-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-05,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-05,California,State,Omicron,0.0,0.0,0.28571428571,0.029180040852
2021-10-05,California,State,Mu,0.0,0.0,0.28571428571,0.029180040852
2021-10-06,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-06,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-06,California,State,Other,12.0,1.19,11.42857142857,1.180637544274
2021-10-06,California,State,Delta,995.0,98.61,955.85714285714,98.745572609209
2021-10-06,California,State,Mu,1.0,0.1,0.28571428571,0.029515938607
2021-10-06,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-06,California,State,Total,1009.0,100.0,968.0,100.0
2021-10-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-06,California,State,Omicron,1.0,0.1,0.42857142857,0.04427390791
2021-10-06,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Mu,0.0,0.0,0.28571428571,0.029730935038
2021-10-07,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-07,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-07,California,State,Delta,924.0,98.93,948.0,98.647242455775
2021-10-07,California,State,Other,9.0,0.96,12.28571428571,1.27843020663
2021-10-07,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-07,California,State,Omicron,1.0,0.11,0.42857142857,0.044596402557
2021-10-07,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-07,California,State,Total,934.0,100.0,961.0,100.0
2021-10-08,California,State,Mu,0.0,0.0,0.28571428571,0.030921459493
2021-10-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-08,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-08,California,State,Total,841.0,100.0,924.0,100.0
2021-10-08,California,State,Omicron,0.0,0.0,0.28571428571,0.030921459493
2021-10-08,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-08,California,State,Other,9.0,1.07,12.85714285714,1.39146567718
2021-10-08,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-08,California,State,Delta,832.0,98.93,910.57142857142,98.546691403834
2021-10-08,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-09,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-09,California,State,Omicron,1.0,0.14,0.42857142857,0.045523520486
2021-10-09,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-09,California,State,Delta,700.0,98.73,929.28571428571,98.710166919575
2021-10-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-09,California,State,Total,709.0,100.0,941.42857142857,100.0
2021-10-09,California,State,Mu,0.0,0.0,0.28571428571,0.030349013657
2021-10-09,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-09,California,State,Other,8.0,1.13,11.42857142857,1.213960546282
2021-10-09,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-10,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-10,California,State,Omicron,0.0,0.0,0.42857142857,0.045509708738
2021-10-10,California,State,Mu,0.0,0.0,0.28571428571,0.030339805825
2021-10-10,California,State,Total,388.0,100.0,941.71428571428,100.0
2021-10-10,California,State,Delta,388.0,100.0,931.14285714285,98.877427184466
2021-10-10,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-10,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-10,California,State,Other,0.0,0.0,9.85714285714,1.046723300971
2021-10-10,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-11,California,State,Omicron,0.0,0.0,0.42857142857,0.048622366288
2021-10-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-11,California,State,Mu,1.0,0.1,0.28571428571,0.032414910859
2021-10-11,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-11,California,State,Delta,1037.0,99.62,872.85714285714,99.02755267423
2021-10-11,California,State,Total,1041.0,100.0,881.42857142857,100.0
2021-10-11,California,State,Other,3.0,0.29,7.85714285714,0.891410048622
2021-10-11,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-12,California,State,Omicron,3.0,0.23,0.85714285714,0.096758587325
2021-10-12,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-12,California,State,Mu,0.0,0.0,0.28571428571,0.032252862442
2021-10-12,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-12,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-12,California,State,Other,2.0,0.16,6.14285714285,0.693436542493
2021-10-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-12,California,State,Delta,1274.0,99.61,878.57142857142,99.177552007741
2021-10-12,California,State,Total,1279.0,100.0,885.85714285714,100.0
2021-10-13,California,State,Mu,0.0,0.0,0.14285714285,0.016260162602
2021-10-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-13,California,State,Total,958.0,100.0,878.57142857142,100.0
2021-10-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-13,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-13,California,State,Delta,955.0,99.69,872.85714285714,99.349593495935
2021-10-13,California,State,Alpha,0.0,0.0,0.0,0.0
2021-10-13,California,State,Other,3.0,0.31,4.85714285714,0.552845528455
2021-10-13,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-13,California,State,Omicron,0.0,0.0,0.71428571428,0.081300813008
2021-10-14,California,State,Delta,947.0,99.47,876.14285714285,99.432555123217
2021-10-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-10-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-10-14,California,State,Mu,0.0,0.0,0.14285714285,0.016212710765
2021-10-14,California,State,Other,4.0,0.42,4.14285714285,0.470168612192
2021-10-14,California,State,Epsilon,0.0,0.0,0.0,0.0
2021-10-14,California,State,Beta,0.0,0.0,0.0,0.0
2021-10-14,California,State,Total,952.0,100.0,881.14285714285,100.0
